keypoint_th,min_abs_match,match_ratio_th,precision,recall,balanced,FN,FP,TN,TP
0.037,21,0.6822742474916388,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.68561872909699,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.6889632107023411,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.6923076923076923,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.6956521739130435,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.6989966555183946,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.7023411371237458,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.705685618729097,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.7090301003344481,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.7123745819397993,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.7157190635451505,1.0,0.06930693069306931,0.5346534653465347,94,0,1395,7
0.037,21,0.7190635451505016,0.875,0.06930693069306931,0.5342950424074665,94,1,1394,7
0.037,21,0.7224080267558528,0.875,0.06930693069306931,0.5342950424074665,94,1,1394,7
0.037,21,0.725752508361204,0.875,0.06930693069306931,0.5342950424074665,94,1,1394,7
0.037,21,0.7290969899665551,0.875,0.06930693069306931,0.5342950424074665,94,1,1394,7
0.037,21,0.7324414715719063,0.7777777777777778,0.06930693069306931,0.5339366194683984,94,2,1393,7
0.037,21,0.7357859531772575,0.7777777777777778,0.06930693069306931,0.5339366194683984,94,2,1393,7
0.037,21,0.7391304347826086,0.7777777777777778,0.06930693069306931,0.5339366194683984,94,2,1393,7
0.037,21,0.7424749163879598,0.7777777777777778,0.06930693069306931,0.5339366194683984,94,2,1393,7
0.037,21,0.745819397993311,0.8,0.07920792079207921,0.5388871145179034,93,2,1393,8
0.037,21,0.7491638795986622,0.7272727272727273,0.07920792079207921,0.5385286915788353,93,3,1392,8
0.037,21,0.7525083612040133,0.7272727272727273,0.07920792079207921,0.5385286915788353,93,3,1392,8
0.037,21,0.7558528428093645,0.6666666666666666,0.07920792079207921,0.5381702686397672,93,4,1391,8
